Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
00.00.17,22.96,23.53,23.45,99.93,75.00
00.00.59,22.96,23.51,23.40,99.93,75.04
00.01.33,22.96,23.49,23.43,99.92,75.04
00.02.07,22.96,23.48,23.42,99.93,75.02
00.02.41,22.96,23.47,23.38,99.93,75.04
00.03.15,22.96,23.45,23.38,99.93,75.08
00.03.49,22.96,23.43,23.36,99.93,75.09
00.04.22,22.46,23.42,23.26,99.93,75.11
00.04.57,22.96,23.40,23.31,99.93,75.14
00.05.31,22.96,23.39,23.33,99.93,75.15
00.06.04,22.46,23.39,23.28,99.94,75.15
00.06.44,22.46,23.37,23.31,99.94,75.16
00.07.18,22.96,23.36,23.29,99.94,75.24
00.07.52,22.96,23.35,23.28,99.94,75.24
00.08.25,22.96,23.33,23.17,99.94,75.24
00.08.59,22.96,23.32,23.17,99.94,75.30
00.09.33,22.96,23.31,23.17,99.94,75.29
00.10.07,22.96,23.31,23.21,99.94,75.32
00.10.41,22.96,23.28,23.24,99.94,75.32
00.11.15,22.96,23.28,23.14,99.94,75.34
00.11.49,22.96,23.26,23.15,99.94,75.34
00.12.22,22.96,23.25,23.12,99.94,75.32
00.12.56,22.46,23.24,23.12,99.94,75.34
00.13.44,22.96,23.22,23.14,99.94,75.35
00.14.18,22.46,23.21,23.10,99.94,75.35
00.14.52,22.46,23.19,23.08,99.93,75.37
00.15.26,22.96,23.19,23.10,99.93,75.37
00.15.59,22.46,23.17,23.05,99.93,75.39
00.16.33,22.46,23.16,23.03,99.94,75.39
00.17.07,22.96,23.15,23.03,99.94,75.38
00.17.41,22.46,23.13,22.93,99.94,75.41
00.18.14,22.46,23.13,23.03,99.94,75.41
00.18.48,22.46,23.12,22.98,99.93,75.41
00.19.22,22.46,23.11,22.96,99.93,75.42
00.20.01,22.46,23.09,22.96,99.93,75.45
00.20.36,22.46,23.09,22.94,99.93,75.45
00.21.10,22.46,23.08,22.93,99.93,75.45
00.21.44,22.96,23.06,22.94,99.93,75.45
00.22.18,22.46,23.07,22.91,99.93,75.47
00.22.52,22.46,23.04,22.81,99.93,75.50
00.23.26,22.46,23.03,22.91,99.93,75.52
00.24.00,22.46,23.03,22.88,99.93,75.51
00.24.34,22.46,23.02,22.88,99.93,75.53
00.25.07,22.46,23.01,22.84,99.93,75.50
00.25.41,22.46,23.00,22.88,99.93,75.55
00.26.15,22.46,22.99,22.82,99.93,75.54
00.26.49,22.46,22.98,22.77,99.93,75.51
00.27.23,22.46,22.97,22.79,99.93,75.53
00.27.56,22.46,22.97,22.81,99.93,75.54
00.28.30,22.46,22.96,22.77,99.93,75.54
00.29.04,22.46,22.95,22.77,99.93,75.58
00.29.40,22.46,22.95,22.75,99.93,75.61
00.30.14,22.46,22.94,22.77,99.93,75.62
00.30.47,22.46,22.93,22.74,99.93,75.65
00.31.21,22.46,22.93,22.72,99.93,75.66
00.31.55,22.46,22.93,22.70,99.92,75.66
00.32.29,22.46,22.93,22.72,99.92,75.70
00.33.02,22.46,22.93,22.70,99.92,75.70
00.33.42,22.46,22.93,22.63,99.92,75.72
00.34.16,22.46,22.93,22.67,99.92,75.72
00.34.49,22.46,22.93,22.67,99.92,75.68
00.35.23,22.46,22.94,22.68,99.92,75.60
00.35.57,22.46,22.93,22.68,99.92,75.41
00.36.31,22.46,22.92,22.68,99.92,75.02
00.37.05,22.46,22.92,22.70,99.92,74.73
00.37.44,22.46,22.92,22.68,99.92,74.25
00.38.18,22.46,22.91,22.60,99.91,73.94
00.38.52,22.46,22.92,22.63,99.92,73.62
00.39.26,22.46,22.92,22.63,99.92,73.40
00.39.59,22.46,22.93,22.61,99.92,73.17
00.40.33,22.46,22.93,22.60,99.91,72.95
00.41.07,22.46,22.93,22.63,99.91,72.77
00.41.41,22.46,22.95,22.60,99.91,72.64
00.42.15,22.46,22.94,22.60,99.91,72.48
00.42.49,22.46,22.95,22.61,99.91,72.34
00.43.22,22.46,22.96,22.60,99.91,72.19
00.43.56,22.46,22.96,22.53,99.91,72.02
00.44.30,22.46,22.96,22.58,99.91,71.98
00.45.04,22.46,22.97,22.63,99.90,71.99
00.45.43,22.46,22.98,22.60,99.91,72.07
00.46.17,22.46,22.98,22.61,99.91,72.18
00.46.51,22.46,22.98,22.58,99.90,72.24
00.47.25,22.46,22.99,22.63,99.90,72.30
00.48.07,22.46,22.98,22.60,99.91,72.46
00.48.41,22.46,22.98,22.61,99.90,72.57
00.49.15,22.46,22.98,22.56,99.90,72.74
00.49.49,22.46,22.97,22.60,99.90,72.84
00.50.23,22.46,22.97,22.58,99.90,72.96
00.50.56,22.46,22.96,22.61,99.90,73.08
00.51.30,22.46,22.95,22.56,99.91,73.13
00.52.04,22.46,22.94,22.56,99.90,73.14
00.52.43,22.46,22.94,22.51,99.90,73.07
00.53.17,22.46,22.92,22.49,99.89,72.98
00.53.51,22.46,22.91,22.53,99.90,72.88
00.54.25,22.46,22.89,22.53,99.91,72.79
00.54.59,22.46,22.87,22.51,99.90,72.71
00.55.33,22.46,22.86,22.53,99.90,72.56
00.56.06,22.46,22.85,22.51,99.90,72.42
00.56.40,22.46,22.83,22.48,99.90,72.26
00.57.14,22.46,22.82,22.41,99.91,72.16
00.57.48,22.46,22.80,22.41,99.91,72.11
00.58.22,22.46,22.78,22.41,99.91,72.07
00.58.55,22.46,22.78,22.48,99.90,72.10
00.59.29,22.46,22.77,22.39,99.91,72.13
01.00.03,22.46,22.76,22.41,99.91,72.17
01.00.42,22.46,22.75,22.37,99.91,72.24
01.01.16,22.46,22.74,22.41,99.91,72.27
01.01.50,22.46,22.73,22.37,99.90,72.31
01.02.24,22.46,22.72,22.34,99.90,72.40
01.02.57,22.46,22.71,22.30,99.90,72.45
01.03.31,22.46,22.70,22.35,99.90,72.52
01.04.05,22.46,22.69,22.34,99.90,72.57
01.04.44,22.46,22.68,22.30,99.90,72.64
01.05.18,22.46,22.68,22.27,99.90,72.67
01.05.52,22.46,22.67,22.32,99.89,72.71
01.06.26,22.46,22.66,22.32,99.89,72.77
01.06.59,22.46,22.65,22.27,99.89,72.80
01.07.33,22.46,22.63,22.23,99.89,72.84
01.08.07,22.46,22.62,22.23,99.89,72.90
01.08.41,22.46,22.62,22.28,99.88,72.95
01.09.15,22.46,22.60,22.27,99.89,72.95
01.09.49,22.46,22.60,22.25,99.89,72.97
01.10.22,22.46,22.59,22.25,99.88,72.98
01.10.56,22.46,22.58,22.25,99.89,73.01
01.11.30,22.46,22.57,22.25,99.89,73.02
01.12.04,22.46,22.55,22.18,99.88,73.05
01.12.43,22.46,22.56,22.16,99.88,73.08
01.13.17,22.46,22.53,22.16,99.88,73.10
01.13.51,22.46,22.53,22.23,99.88,73.13
01.14.24,22.46,22.52,22.15,99.88,73.19
01.14.58,22.46,22.51,22.13,99.88,73.22
01.15.32,22.46,22.50,22.16,99.88,73.27
01.16.06,22.46,22.50,22.16,99.88,73.28
01.16.40,22.46,22.49,22.15,99.88,73.32
01.17.14,22.46,22.48,22.08,99.88,73.32
01.17.48,22.46,22.48,22.15,99.88,73.34
01.18.22,22.46,22.47,22.08,99.88,73.38
01.18.55,22.46,22.47,22.06,99.88,73.41
01.19.29,22.46,22.45,22.08,99.87,73.42
01.20.03,22.46,22.45,22.08,99.88,73.44
01.20.39,22.46,22.44,22.08,99.88,73.43
01.21.13,22.46,22.43,22.09,99.88,73.46
01.21.47,22.46,22.43,22.02,99.87,73.45
01.22.29,22.46,22.41,22.04,99.87,73.42
01.23.03,22.46,22.41,22.02,99.87,73.38
01.23.43,22.46,22.40,21.99,99.87,73.36
01.24.17,22.46,22.39,21.97,99.87,73.32
01.24.51,22.46,22.38,22.06,99.87,73.33
01.25.24,22.46,22.37,21.99,99.86,73.29
01.25.58,22.46,22.38,22.01,99.86,73.32
01.26.32,22.46,22.36,21.99,99.86,73.31
01.27.11,22.46,22.35,21.99,99.87,73.26
01.27.45,22.46,22.34,21.96,99.86,73.25
01.28.19,22.46,22.33,21.97,99.86,73.23
01.28.53,22.46,22.32,21.99,99.86,73.22
01.29.26,22.46,22.32,21.99,99.86,73.19
01.30.00,22.46,22.31,21.90,99.85,73.20
01.30.34,22.46,22.30,21.94,99.86,73.21
01.31.08,22.46,22.29,21.89,99.86,73.23
01.31.42,22.46,22.29,21.83,99.85,73.25
01.32.16,22.46,22.28,21.90,99.86,73.29
01.32.50,22.46,22.28,21.89,99.85,73.32
01.33.23,22.46,22.27,21.85,99.85,73.39
01.33.57,22.46,22.27,21.94,99.85,73.43
01.34.31,22.46,22.25,21.89,99.85,73.44
01.35.05,22.46,22.25,21.83,99.85,73.46
01.35.44,21.96,22.24,21.90,99.85,73.48
01.36.18,22.46,22.24,21.83,99.85,73.50
01.36.52,22.46,22.23,21.82,99.85,73.53
01.37.26,22.46,22.23,21.85,99.85,73.53
01.37.59,22.46,22.22,21.78,99.85,73.52
01.38.33,22.46,22.22,21.78,99.85,73.54
01.39.07,22.46,22.21,21.75,99.85,73.56
01.39.41,22.46,22.21,21.85,99.85,73.59
01.40.14,21.96,22.20,21.80,99.85,73.63
01.40.48,21.96,22.19,21.78,99.85,73.64
01.41.22,22.46,22.20,21.77,99.85,73.65
01.41.56,22.46,22.19,21.71,99.85,73.65
01.42.30,22.46,22.18,21.78,99.85,73.64
01.43.04,21.96,22.18,21.77,99.84,73.55
01.43.43,22.46,22.17,21.73,99.84,73.45
01.44.17,21.96,22.17,21.78,99.84,73.47
01.44.51,21.96,22.18,21.77,99.84,73.50
01.45.25,21.96,22.18,21.78,99.84,73.53
01.45.58,21.96,22.18,21.73,99.85,73.58
01.46.32,21.96,22.19,21.70,99.85,73.66
01.47.06,21.96,22.20,21.77,99.85,73.69
01.47.40,21.96,22.21,21.70,99.84,73.65
01.48.14,21.96,22.21,21.77,99.85,73.51
01.48.48,21.96,22.21,21.71,99.84,73.42
01.49.22,21.96,22.21,21.73,99.84,73.22
01.49.56,22.46,22.20,21.78,99.84,72.83
01.50.30,22.46,22.20,21.71,99.84,72.46
01.51.03,21.96,22.20,21.68,99.84,72.12
01.51.44,21.96,22.20,21.73,99.84,71.76
01.52.17,21.96,22.21,21.77,99.83,71.52
01.52.51,21.96,22.21,21.70,99.83,71.25
01.53.26,22.46,22.22,21.68,99.83,71.03
01.54.00,22.46,22.23,21.66,99.83,70.83
01.54.33,21.96,22.23,21.68,99.83,70.61
01.55.07,21.96,22.25,21.75,99.83,70.38
01.55.41,21.96,22.25,21.68,99.82,70.20
01.56.20,21.96,22.26,21.73,99.82,70.01
01.57.03,21.96,22.27,21.73,99.82,69.91
01.57.42,22.46,22.28,21.70,99.81,69.86
01.58.16,21.96,22.29,21.71,99.81,69.89
01.58.50,21.96,22.29,21.73,99.82,69.93
01.59.23,22.46,22.30,21.71,99.81,69.96
01.59.57,22.46,22.31,21.73,99.81,70.01
02.00.31,21.96,22.31,21.73,99.81,70.02
02.01.05,21.96,22.31,21.73,99.81,70.04
02.01.44,21.96,22.31,21.75,99.81,70.02
02.02.18,21.96,22.31,21.73,99.81,70.02
02.02.52,21.96,22.31,21.71,99.80,70.04
02.03.26,21.96,22.31,21.73,99.80,70.13
02.03.59,21.96,22.30,21.75,99.80,70.31
02.04.33,21.96,22.30,21.73,99.80,70.33
02.05.07,21.96,22.29,21.73,99.80,70.30
02.05.41,21.96,22.29,21.73,99.80,70.32
02.06.15,21.96,22.27,21.71,99.80,70.33
02.06.49,21.96,22.27,21.75,99.80,70.32
02.07.23,21.96,22.26,21.68,99.80,70.31
02.07.56,21.96,22.25,21.68,99.80,70.28
02.08.30,21.96,22.24,21.64,99.80,70.27
02.09.04,21.96,22.23,21.70,99.80,70.23
02.09.43,21.96,22.22,21.68,99.80,70.28
02.10.17,21.96,22.21,21.63,99.80,70.30
02.10.51,21.96,22.21,21.64,99.79,70.32
02.11.24,21.96,22.19,21.66,99.80,70.36
02.11.58,22.46,22.18,21.66,99.79,70.42
02.12.32,21.96,22.18,21.64,99.79,70.42
02.13.06,21.96,22.17,21.64,99.79,70.48
02.13.45,21.96,22.16,21.64,99.79,70.54
02.14.19,21.96,22.16,21.63,99.79,70.64
02.14.52,21.96,22.15,21.57,99.79,70.71
02.15.26,21.96,22.14,21.57,99.79,70.82
02.16.00,21.96,22.14,21.59,99.79,70.92
02.16.34,21.96,22.13,21.57,99.80,71.01
02.17.08,21.96,22.12,21.56,99.79,71.10
02.17.42,21.96,22.11,21.56,99.79,71.19
02.18.16,21.96,22.11,21.49,99.79,71.29
02.18.49,21.96,22.10,21.57,99.79,71.32
02.19.23,21.96,22.09,21.54,99.79,71.38
02.19.57,21.96,22.09,21.57,99.79,71.46
02.20.31,21.96,22.08,21.54,99.79,71.52
02.21.05,21.96,22.07,21.56,99.79,71.60
02.21.44,21.96,22.07,21.52,99.79,71.69
02.22.18,21.96,22.06,21.57,99.79,71.75
02.22.51,21.96,22.05,21.49,99.79,71.81
02.23.25,21.96,22.05,21.49,99.79,71.89
02.23.59,21.96,22.05,21.47,99.79,71.94
02.24.33,21.96,22.04,21.49,99.80,72.00
02.25.07,21.96,22.03,21.52,99.79,72.06
02.25.41,21.96,22.03,21.47,99.79,72.11
02.26.14,21.96,22.02,21.47,99.79,72.16
02.26.48,21.96,22.01,21.57,99.79,72.18
02.27.22,21.96,22.00,21.45,99.79,72.23
02.27.56,21.96,22.00,21.45,99.79,72.27
02.28.30,21.96,21.99,21.49,99.79,72.31
02.29.04,21.96,21.99,21.47,99.79,72.35
02.29.43,21.96,21.98,21.44,99.78,72.41
02.30.17,21.96,21.97,21.44,99.78,72.45
02.30.51,21.96,21.97,21.42,99.78,72.46
02.31.34,21.96,21.97,21.47,99.78,72.52
02.32.07,21.96,21.96,21.37,99.78,72.50
02.32.41,21.96,21.95,21.42,99.77,72.56
02.33.15,21.96,21.95,21.40,99.77,72.56
02.33.49,21.96,21.94,21.37,99.77,72.56
02.34.23,21.96,21.94,21.40,99.76,72.59
02.34.56,21.96,21.93,21.40,99.78,72.60
02.35.30,21.96,21.93,21.37,99.78,72.57
02.36.04,21.96,21.92,21.37,99.78,72.59
02.36.43,21.96,21.92,21.42,99.77,72.60
02.37.17,21.96,21.91,21.40,99.77,72.57
02.37.51,22.46,21.91,21.42,99.76,72.53
02.38.24,21.96,21.90,21.38,99.76,72.56
02.38.58,21.96,21.89,21.35,99.76,72.57
02.39.32,21.96,21.88,21.32,99.76,72.58
02.40.06,21.96,21.87,21.33,99.76,72.62
02.40.45,22.46,21.87,21.32,99.76,72.66
02.41.19,21.96,21.86,21.32,99.76,72.67
02.41.52,21.96,21.87,21.28,99.75,72.72
02.42.26,21.96,21.86,21.30,99.76,72.76
02.43.00,21.96,21.85,21.32,99.76,72.79
02.43.34,21.96,21.85,21.30,99.76,72.80
02.44.07,21.96,21.85,21.30,99.76,72.81
02.44.41,21.96,21.85,21.32,99.75,72.81
02.45.15,21.96,21.84,21.35,99.75,72.83
02.45.49,21.96,21.83,21.37,99.75,72.86
02.46.22,22.46,21.83,21.33,99.76,72.90
02.46.56,21.96,21.82,21.32,99.75,72.88
02.47.30,21.96,21.82,21.28,99.75,72.92
02.48.04,21.96,21.81,21.30,99.75,72.90
02.48.43,21.96,21.81,21.30,99.75,72.86
02.49.17,21.96,21.80,21.32,99.75,72.84
02.49.51,21.96,21.79,21.23,99.75,72.83
02.50.25,21.96,21.79,21.28,99.75,72.85
02.50.59,21.96,21.78,21.26,99.75,72.87
02.51.32,21.96,21.78,21.26,99.75,72.87
02.52.06,21.96,21.78,21.25,99.76,72.89
02.52.40,21.96,21.77,21.25,99.75,72.87
02.53.14,21.96,21.76,21.28,99.76,72.91
02.53.48,21.96,21.77,21.21,99.76,72.93
02.54.22,21.96,21.76,21.18,99.76,72.92
02.54.55,21.96,21.76,21.21,99.76,72.96
02.55.29,21.96,21.75,21.21,99.76,72.96
02.56.03,21.96,21.75,21.23,99.76,72.94
02.56.42,21.96,21.74,21.21,99.76,72.90
02.57.16,21.96,21.73,21.21,99.75,72.82
02.57.50,21.96,21.73,21.21,99.75,72.81
02.58.24,21.96,21.74,21.21,99.75,72.86
02.58.58,21.96,21.75,21.19,99.75,72.95
02.59.31,21.96,21.75,21.19,99.75,73.06
03.00.05,21.96,21.76,21.21,99.75,73.25
03.00.44,21.96,21.77,21.21,99.75,73.38
03.01.18,21.96,21.78,21.21,99.75,73.58
03.01.52,21.96,21.80,21.19,99.75,73.76
03.02.26,21.96,21.79,21.23,99.75,73.82
03.02.59,21.96,21.80,21.21,99.75,73.64
03.03.34,21.96,21.79,21.19,99.75,72.98
03.04.07,21.96,21.78,21.16,99.75,72.17
03.04.41,21.96,21.77,21.19,99.75,71.40
03.05.15,21.96,21.78,21.11,99.75,70.85
03.05.58,21.96,21.78,21.21,99.75,70.26
03.06.31,21.96,21.79,21.18,99.75,69.87
03.07.05,21.96,21.80,21.21,99.74,69.55
03.07.40,21.96,21.81,21.18,99.74,69.22
03.08.13,21.96,21.82,21.18,99.74,68.89
03.08.47,21.96,21.84,21.19,99.74,68.69
03.09.21,21.96,21.84,21.14,99.74,68.49
03.09.55,21.96,21.86,21.21,99.74,68.33
03.10.28,21.96,21.86,21.21,99.74,68.21
03.11.02,21.96,21.88,21.19,99.73,68.10
03.11.41,21.96,21.89,21.28,99.73,68.13
03.12.15,21.96,21.91,21.16,99.73,68.16
03.12.53,21.96,21.92,21.21,99.74,68.23
03.13.27,21.96,21.93,21.23,99.73,68.32
03.14.01,21.96,21.94,21.26,99.73,68.38
03.14.35,21.96,21.94,21.25,99.73,68.44
03.15.09,21.96,21.94,21.23,99.73,68.51
03.15.43,21.96,21.95,21.25,99.73,68.58
03.16.17,21.96,21.95,21.21,99.72,68.62
03.16.51,21.96,21.95,21.23,99.72,68.69
03.17.25,21.96,21.95,21.19,99.72,68.76
03.17.58,21.96,21.95,21.28,99.72,68.89
03.18.32,21.96,21.95,21.23,99.72,69.07
03.19.06,21.96,21.95,21.25,99.72,69.46
03.19.45,21.96,21.95,21.25,99.72,69.85
03.20.19,21.96,21.94,21.26,99.72,69.93
03.20.53,21.96,21.94,21.23,99.72,69.93
03.21.27,21.96,21.93,21.26,99.72,69.92
03.22.00,21.96,21.91,21.30,99.72,69.87
03.22.35,21.96,21.89,21.21,99.72,69.80
03.23.09,21.96,21.89,21.16,99.72,69.77
03.23.43,21.96,21.88,21.23,99.72,69.71
03.24.16,21.96,21.85,21.21,99.72,69.68
03.24.50,21.96,21.84,21.19,99.73,69.60
03.25.24,21.96,21.83,21.23,99.73,69.59
03.25.58,21.96,21.82,21.14,99.73,69.62
03.26.31,21.96,21.82,21.14,99.73,69.67
03.27.05,21.96,21.81,21.14,99.73,69.72
03.27.40,21.96,21.80,21.16,99.73,69.76
03.28.14,21.96,21.78,21.11,99.73,69.81
03.28.47,21.96,21.77,21.13,99.73,69.86
03.29.21,21.96,21.77,21.09,99.73,69.91
03.29.55,21.96,21.76,21.14,99.73,69.96
03.30.29,21.96,21.75,21.13,99.73,70.00
03.31.03,21.96,21.74,21.14,99.73,70.07
03.31.42,21.96,21.74,21.09,99.73,70.18
03.32.15,21.96,21.72,21.13,99.74,70.24
03.32.49,22.46,21.72,21.04,99.73,70.31
03.33.23,21.96,21.71,21.09,99.74,70.39
03.33.57,21.96,21.71,21.07,99.74,70.45
03.34.31,21.96,21.69,21.09,99.74,70.48
03.35.04,21.96,21.69,20.99,99.74,70.54
03.35.44,21.96,21.68,21.04,99.74,70.57
03.36.17,21.96,21.67,21.06,99.74,70.61
03.36.51,21.96,21.66,21.02,99.75,70.68
03.37.26,21.96,21.65,21.02,99.74,70.76
03.37.59,21.96,21.64,21.04,99.74,70.83
03.38.33,21.96,21.63,21.06,99.75,70.88
03.39.07,21.96,21.63,21.04,99.74,70.93
03.39.41,21.96,21.63,20.99,99.75,70.99
03.40.23,21.96,21.61,21.06,99.74,71.03
03.40.58,21.96,21.61,21.02,99.74,71.07
03.41.31,21.96,21.60,20.99,99.74,71.10
03.42.05,21.96,21.59,21.02,99.74,71.17
03.42.44,21.96,21.59,20.94,99.74,71.22
03.43.18,21.96,21.57,21.00,99.74,71.22
03.43.52,21.96,21.57,20.99,99.74,71.24
03.44.26,21.96,21.57,20.94,99.74,71.27
03.45.00,21.96,21.56,20.97,99.74,71.29
03.45.33,22.46,21.55,21.00,99.74,71.32
03.46.07,21.46,21.55,20.99,99.75,71.35
03.46.41,21.46,21.53,20.97,99.75,71.40
03.47.15,21.46,21.53,21.00,99.75,71.42
03.47.48,21.96,21.52,20.94,99.75,71.43
03.48.22,21.46,21.52,20.94,99.75,71.48
03.48.56,21.46,21.51,20.95,99.75,71.50
03.49.30,21.96,21.51,20.94,99.75,71.53
03.50.04,21.46,21.50,20.85,99.75,71.55
03.50.43,21.46,21.50,20.92,99.75,71.60
03.51.17,21.96,21.48,20.90,99.75,71.66
03.51.50,21.46,21.48,20.90,99.75,71.69
03.52.24,21.46,21.47,20.88,99.74,71.71
03.52.59,21.46,21.47,20.94,99.74,71.75
03.53.33,21.46,21.46,20.88,99.74,71.77
03.54.07,21.46,21.46,20.85,99.74,71.83
03.54.41,21.46,21.45,20.92,99.74,71.85
03.55.14,21.46,21.44,20.87,99.73,71.88
03.55.48,21.46,21.45,20.87,99.74,71.89
03.56.22,21.46,21.44,20.87,99.74,71.92
03.56.56,21.96,21.43,20.85,99.74,71.94
03.57.29,21.96,21.43,20.85,99.74,71.99
03.58.03,21.46,21.42,20.83,99.73,72.00
03.58.42,21.46,21.42,20.83,99.74,72.02
03.59.16,21.96,21.41,20.85,99.73,72.03
03.59.50,21.46,21.41,20.83,99.73,72.06
04.00.24,21.46,21.40,20.83,99.73,72.08
04.00.58,21.46,21.40,20.85,99.73,72.11
04.01.32,21.46,21.40,20.81,99.73,72.08
04.02.06,21.46,21.39,20.87,99.73,72.05
04.02.40,21.46,21.38,20.80,99.73,72.00
04.03.14,21.46,21.38,20.81,99.73,72.00
04.03.48,21.46,21.38,20.76,99.72,72.01
04.04.21,21.46,21.37,20.78,99.73,72.04
04.04.55,21.46,21.37,20.83,99.72,72.06
04.05.29,21.46,21.37,20.80,99.73,72.13
04.06.03,21.96,21.36,20.76,99.72,72.10
04.06.43,21.46,21.34,20.75,99.72,72.12
04.07.17,21.46,21.35,20.76,99.72,72.15
04.07.50,21.46,21.35,20.80,99.72,72.17
04.08.24,21.46,21.33,20.81,99.72,72.18
04.09.03,21.46,21.33,20.78,99.72,72.19
04.09.42,21.46,21.32,20.75,99.73,72.23
04.10.16,21.46,21.32,20.80,99.72,72.25
04.10.49,21.46,21.31,20.68,99.72,72.25
04.11.23,21.46,21.32,20.71,99.72,72.24
04.11.57,21.46,21.31,20.76,99.72,72.28
04.12.31,21.46,21.31,20.69,99.73,72.25
04.13.05,21.46,21.31,20.73,99.72,72.22
04.13.44,21.46,21.31,20.71,99.72,72.13
04.14.18,21.46,21.31,20.78,99.72,72.10
04.15.00,21.46,21.31,20.71,99.72,72.15
04.15.35,21.46,21.32,20.78,99.72,72.29
04.16.09,21.46,21.33,20.75,99.72,72.45
04.16.43,21.46,21.34,20.76,99.72,72.68
04.17.16,21.46,21.35,20.75,99.72,72.87
04.17.50,21.46,21.37,20.78,99.72,73.02
04.18.24,21.46,21.38,20.76,99.71,73.11
04.18.58,21.46,21.39,20.73,99.72,73.19
04.19.32,21.46,21.40,20.80,99.72,73.34
04.20.05,21.46,21.39,20.76,99.72,73.00
04.20.45,21.46,21.38,20.69,99.72,71.94
04.21.18,21.46,21.38,20.71,99.72,71.04
04.21.52,21.46,21.37,20.71,99.72,70.36
04.22.26,21.46,21.38,20.68,99.72,69.87
